term_id,compact_name,label,comment,domain,range,sub_property_of,type,is_link_type,term_status,version,last_modified
gs1:countyCode,countyCode,County Code,"A code that identifies a county. A county is a territorial division in some countries, forming the chief unit of local administration. In the US, a county is a political and administrative division of a state.",gs1:PostalAddress,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:crossStreet,crossStreet,Cross Street,A street intersecting a main street (usually at right angles) and continuing on both sides of it.,gs1:PostalAddress,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:csrAffiliation,csrAffiliation,Corporate Social Responsibility Affiliation,A URI value linking to information related to social responsibility activities and associations that an organisation/party is involved with.,gs1:Organization,xsd:anyURI,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:customerSupportCentre,customerSupportCentre,Has Customer Support Centre,The organization which provides product support to the trading partner organization to which merchandise is sold.,gs1:Product,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:dailyValueIntakePercent,dailyValueIntakePercent,Daily Value Intake Percent,The percentage of the recommended daily intake of a nutrient as recommended by authorities of the target market. Is expressed relative to the serving size and base daily value intake.,gs1:NutritionMeasurementType,xsd:float,,rdf:Property; owl:DatatypeProperty,false,,1.17,2025-11-18
gs1:defaultLink,defaultLink,Default link,The default link for a given identified item to which a resolver will redirect unless there is information in the request that is a better match.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:defaultLinkMulti,defaultLinkMulti,Default linkMulti,A set of 'default links' that may be differentiated by information in the HTTP request headers sent to a resolver to enable a better match than the single default link.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:department,department,Department,The name of a division of an organization dealing with a specific activity,gs1:Organization,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:dependentProprietaryProduct,dependentProprietaryProduct,Has Dependent Proprietary Product,Dependent products are products which are required to make the current product functional.,gs1:Product,gs1:Product,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:descriptiveSize,descriptiveSize,Descriptive Size,"An alphanumeric size factor the brand owner wishes to communicate to the consumer. IE Jumbo, Capri, Full Length, Maxi.",gs1:Product,rdf:langString,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:dietCode,dietCode,Diet Code,Links to multiple pairs of gs1:DietTypeCode and diet type sub code (free-form text string).,gs1:FoodBeverageTobaccoProduct,gs1:DietTypeCodeDetails,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:dietType,dietType,Diet Type Code,Code indicating the diet the product is suitable for example Kosher.,gs1:DietTypeCodeDetails,gs1:DietTypeCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:dietTypeDescription,dietTypeDescription,Diet Type Description,Free text for indication of diet not stated in the list of diets.,gs1:FoodBeverageTobaccoProduct,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:dietTypeSubcode,dietTypeSubcode,Diet Type Sub-code,"Indicates a set of agreements or a certificate name that guarantees the product is permitted in a particular diet. A diet type subcode is a subclassification of a specific diet type. For example, Pareve is a diet type subcode of Kosher.",gs1:DietTypeCodeDetails,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:digitalAddress,digitalAddress,Has Digital Address,"The location reference associated to a digital place. If gs1:glnType is present, SHALL only be associated if the value of gs1:glnType is gs1:GLN_TypeCode-DIGITAL_LOCATION.",gs1:Place,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:digitalLocationName,digitalLocationName,Digital Location Name,"The name of a digital place. To specify the name of a physical location, see gs1:physicalLocationName.",gs1:Place,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:discountRepeatsPerMultipleMinimum,discountRepeatsPerMultipleMinimum,Discount Repeats Per Multiple Minimum,"If specified and set to true, the discount is available for each time the minimum qualifying criteria are met. This can be used to express '$10 off each $50 spend', which is distinct from a 20% discount because it is quantized in units of spending.",gs1:Discount,xsd:boolean,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:discountType,discountType,Discount Type,"A code that specifies the type of payment discount applicable to an offer, for example BOGO.",gs1:Discount,gs1:DiscountTypeCode,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:dpp,dpp,Digital Product Passport,A link to a digital product passport.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:drainedWeight,drainedWeight,Drained Weight,"The weight of the product when drained of its liquid. For example 225 GRM, Jar of pickles in vinegar.",gs1:FoodBeverageTobaccoProduct,gs1:QuantitativeValue,schema:weight,owl:ObjectProperty; rdf:Property; owl:FunctionalProperty,false,stable,1.17,2025-11-18
gs1:dueDate,dueDate,Due Date,"The date by which an invoice should be paid. This data element represents an attribute of a payment slip reference number, AI (8020), and a Global Location Number (GLN) of the invoicing party.",gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:durationOfWarranty,durationOfWarranty,Duration Of Warranty,The time period that the warranty is valid within.,gs1:WarrantyPromise,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:dutyFeeTaxAmount,dutyFeeTaxAmount,Duty Fee Tax Amount,"The current tax or duty or fee amount applicable to the product, expressed as a floating-point numeric value that is qualified by the corresponding currency. See also gs1:priceCurrency.",gs1:PriceSpecification,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:dutyFeeTaxDescription,dutyFeeTaxDescription,Duty Fee Tax Description,A description of tax type for example Taxes sure les supports audio.,gs1:PriceSpecification,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:dutyFeeTaxRate,dutyFeeTaxRate,Duty Fee Tax Rate,The current tax or duty rate percentage applicable to the product.,gs1:PriceSpecification,xsd:float,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:eifu,eifu,Electronic Instructions For Use,A link to electronic Instruction For Use instructions for Medical Devices.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:elevation,elevation,Elevation,"The elevation of a location (WGS 84). Values may be of the form 'NUMBER UNITOFMEASUREMENT' (e.g., '1,000 m', '3,200 ft') while numbers alone SHALL be a value in meters.",gs1:GeoCoordinates,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:eligibleQuantity,eligibleQuantity,Eligible Quantity,"The quantity including unit of measure for which the offer for good or service is valid. If this is not specified, an eligible quantity of 1 should be assumed.",_:u2,gs1:QuantitativeValue,schema:eligibleQuantity,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:eligibleQuantityMaximum,eligibleQuantityMaximum,Eligible Quantity Maximum,The maximum quantity including unit of measure for which the offer for good or service is valid.,_:u2,gs1:QuantitativeValue,schema:eligibleQuantity,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:eligibleQuantityMinimum,eligibleQuantityMinimum,Eligible Quantity Minimum,The minimum quantity including unit of measure for which the offer for good or service is valid.,_:u2,gs1:QuantitativeValue,schema:eligibleQuantity,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:eligibleTradeChannel,eligibleTradeChannel,Eligible Trade Channel,"A code determining the location where a user can redeem the offer, for example ONLINE_ONLY.",gs1:Discount,gs1:TradeChannelCode,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:email,email,E-mail,"Creating/sending/receiving of unstructured free text messages or documents using computer network, a mini-computer or an attached modem and regular telephone line or other electronic transmission media.",gs1:ContactPoint,xsd:string,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:energyFromFatPerNutrientBasis,energyFromFatPerNutrientBasis,Energy from Fat Per Nutrient Basis Quantity,Energy from Fat per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:energyPerNutrientBasis,energyPerNutrientBasis,Energy Per Nutrient Basis Quantity,Energy Per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:epcis,epcis,EPC Information Services (EPCIS) repository,A link to an EPCIS repository of visibility event data.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:epil,epil,Electronic Patient Information Leaflet,A link to an electronic patient information leaflet.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:equivalentProduct,equivalentProduct,Has Equivalent Product,A product which can be substituted for the product based on supplier-defined functional equivalence to the product.,gs1:Product,gs1:Product,schema:isSimilarTo,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:eventsInfo,eventsInfo,Events information,"A link to event details. For a page specifically for scheduling a reservation or booking an appointment, see gs1:scheduleTime.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:exactDiscountAmount,exactDiscountAmount,Exact Discount Amount,"Links to a gs1:PriceSpecification that indicates in terms of an amount and specified currency, the exact discount on the sales price associated with a particular gs1:Discount. This property can be used to express '$10 off'.",gs1:Discount,gs1:PriceSpecification,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:exactDiscountPercentage,exactDiscountPercentage,Exact Discount Percentage,A floating-point value indicating an exact percentage discount on the sales price associated with a particular gs1:Discount. This property can be used to express '15% discount'.,gs1:Discount,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:exclusionDescription,exclusionDescription,Exclusion Description,"A text description of any products, brands, or categories that cannot be used with the offer",gs1:Discount,rdf:langString,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:expirationDate,expirationDate,Expiration Date,"The expiration date is the date that determines the limit of consumption or use of a product/coupon. Its meaning is determined based on the trade item context (e.g., for food, the date will indicate the possibility of a direct health risk resulting from use of the product after the date, for pharmaceutical products, it will indicate the possibility of an indirect health risk resulting from the ineffectiveness of the product after the date). It is often referred to as 'use by date' or 'maximum durability date'.",gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:expirationDateTime,expirationDateTime,Expiration Date and Time,"The manufacturer determines the expiration date and time, which is relevant only for short duration and for items that will not be sent on long distances and not outside of the time zone. A typical application of AI (7003) is in hospitals or public pharmacies for special, customised, products which may have a 'life duration' shorter than one single day. The life duration varies according the pharmaceutical substances used in the treatment. The precise expiration date and time is defined at the end of the manufacturing process, and can be barcoded on the product label as an attribute to the item's GTIN. Where there is no business requirement to express the expiration date to the nearest hour (or less), AI (17) Expiration date should be used.",gs1:Product; schema:Product,xsd:dateTime,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:faqs,faqs,Frequently Asked Questions,A link to a set of frequently asked questions.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:fatInMilkContent,fatInMilkContent,Fat In Milk Content,The percentage of fat contained in milk content of the product.,gs1:MilkButterCreamYogurtCheeseEggsSubstitutes,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:fatpercentageInDryMatter,fatpercentageInDryMatter,Fat In Dry Matter,The amount of fat contained in the base product expressed in percentage.,gs1:MilkButterCreamYogurtCheeseEggsSubstitutes,xsd:float,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:fatPerNutrientBasis,fatPerNutrientBasis,Fat Per Nutrient Basis Quantity,Fat per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:faxNumber,faxNumber,Telefax,A fax number used for transmitting and reproducing fixed graphic material over telephone lines or other electronic transmission media.,gs1:ContactPoint,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:fibrePerNutrientBasis,fibrePerNutrientBasis,Fibre Per Nutrient Basis Quantity,Fibre per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:fileLanguageCode,fileLanguageCode,File Language Code,The specified language to which the digital asset is targeted. It is recommended to use the ISO 639-1 language code.,gs1:ReferencedFileDetails,xsd:string,schema:inLanguage,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:filePixelHeight,filePixelHeight,File Pixel Height,The number of pixels along the vertical axis of the image.,gs1:ReferencedFileDetails,xsd:integer,schema:height,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:filePixelWidth,filePixelWidth,File Pixel Width,The number of pixels along the horizontal axis of the image.,gs1:ReferencedFileDetails,xsd:integer,schema:width,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:firstFreezeDate,firstFreezeDate,First Freeze Date,"The first freeze date is applicable to products that are frozen directly after slaughtering, harvesting, catching or after initial processing of the product. Examples include fresh meat, meat products or fishery products. The first freeze date is determined by the organisation conducting the freezing.",gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:fishType,fishType,Fish Type,The type of fish for example Sea bass.,gs1:Seafood,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:fluoridePerNutrientBasis,fluoridePerNutrientBasis,Fluoride Per Nutrient Basis Quantity,Fluoride per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:folicAcidPerNutrientBasis,folicAcidPerNutrientBasis,Folic Acid Per Nutrient Basis Quantity,Folic Acid per specified nutrient basis quantity.,gs1:FoodBeverageTobaccoProduct,gs1:NutritionMeasurementType,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:foodBeverageRefrigerationClaim,foodBeverageRefrigerationClaim,Food Beverage Refrigeration Claim,Identifies whether or not the product requires refrigeration.,gs1:FoodBeverageTobaccoProduct,gs1:FoodBeverageRefrigerationClaimCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:foodBeverageTargetUse,foodBeverageTargetUse,Food Beverage Target Use,The type of meal the food or beverage product is targeted to for example Breakfast.,gs1:FoodBeverageTobaccoProduct,gs1:FoodBeverageTargetUseCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:footwearFasteningType,footwearFasteningType,Fastening Type,Something that mechanically joins or affixes two or more parts together in a footwear product for example a shoe lace.,gs1:Footwear,gs1:FootwearFasteningTypeCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:footwearUpperType,footwearUpperType,Footwear Upper Type,The descriptive term that is used by the product manufacturer to identify whether the footwear upper is open or closed. Otherwise known as Open or Closed Upper.,gs1:Footwear,gs1:UpperTypeCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:franchiseeOf,franchiseeOf,Franchisee of,Method for associating the franchisor organisation to the franchisee.,gs1:Organization,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:franchisorOf,franchisorOf,Franchisor of,Method for associating franchisee organisation(s) to the franchisor.,gs1:Organization,gs1:Organization,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:freshOrSeawaterFarmed,freshOrSeawaterFarmed,Fresh or Seawater Farmed,A code determining whether the fish originated from the sea or was farmed.,gs1:Seafood,gs1:FreshOrSeawaterFarmedCode,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:functionalName,functionalName,Functional Name,Describes use of the product or service by the consumer. Should help clarify the product classification associated with the GTIN.,gs1:Product,rdf:langString,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:geneticallyModifiedDeclaration,geneticallyModifiedDeclaration,Genetically Modified Declaration Code,A statement of the presence or absence of genetically modified protein or DNA.,gs1:FoodBeverageTobaccoProduct,gs1:LevelOfContainmentCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:geo,geo,Has Geocoordinates,Links to information about geocoordinates or geoshapes for a place.,gs1:Place,_:u5,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:glnType,glnType,Has GLN Type,Indicates what type of thing is being identified by a GLN.,_:u1,gs1:GLN_TypeCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:globalLocationNumber,globalLocationNumber,Global Location Number (GLN),"A Global Location Number (GLN) is the GS1 Identification Key used to identify physical locations or parties. The key comprises a GS1 Company Prefix, Location Reference and Check Digit. For more information see https://www.gs1.org/gln.",_:u1,xsd:string,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:gpcCategoryCode,gpcCategoryCode,GPC Category Code,8-digit code (GPC Brick Value) specifying a product category according to the GS1 Global Product Classification (GPC) standard. For more information see https://www.gs1.org/gpc,gs1:Product,xsd:string,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:gpcCategoryDescription,gpcCategoryDescription,GPC Category Description,A description of the code specifying a product category according to the GS1 Global Product Classification (GPC) standard.,gs1:Product,rdf:langString,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:grossArea,grossArea,Gross area,The overall area of the item including packaging. This can be given using a number of different AI ranges that depend on the units in which the area is measured.,gs1:Product,gs1:QuantitativeValue,,rdf:Property; owl:ObjectProperty; owl:FunctionalProperty,false,stable,1.17,2025-11-18
gs1:grossVolume,grossVolume,Gross volume,The overall volume of the item including packaging. This can be given using a number of different AI ranges that depend on the units in which the volume is measured.,gs1:Product,gs1:QuantitativeValue,,owl:FunctionalProperty; owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:grossWeight,grossWeight,Gross Weight,"Used to identify the gross weight of the product. The gross weight includes all packaging materials of the product. At pallet level the productGrossWeight includes the weight of the pallet itself. For example, 200 GRM, value - total pounds, total grams, etc.",gs1:Product,gs1:QuantitativeValue,schema:weight,owl:FunctionalProperty; rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:growingMethod,growingMethod,Growing Method,The process through which fresh produce is grown and cultivated.,gs1:Product,gs1:GrowingMethodCode,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:gtin,gtin,GTIN,A Global Trade Item Number (GTIN) is the 14 digit GS1 Identification Key used to identify products. The key comprises a GS1 Company Prefix followed by an Item Reference Number and a Check Digit. See https://www.gs1.org/gtin for more details.,gs1:Product; schema:Product,xsd:string,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:handledBy,handledBy,Handled by,"Used when one resolver redirects all request URIs that match a given pattern without further processing, such as from GS1 to a brand-operated service. See section 7.7.1 of the Digital Link standard, version 1.1.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:harvestDate,harvestDate,Harvest Date.,"The harvest date. For example, the harvest date can be the date when an animal was slaughtered or killed, a fish has been harvested, or a crop was harvested. This date is determined by the organisation conducting the harvesting. Different organisations may use more specific terminology when referring to their specific needs and use terms such as: Date of catch or slaughter date.",gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:harvestDateEnd,harvestDateEnd,Harvest Date End,"The harvest end date. For example, the harvest end date can be the date when an animal was slaughtered or killed, a fish has been harvested, or a crop was harvested. This end date is determined by the organisation conducting the harvesting. Different organisations may use more specific terminology when referring to their specific needs and use terms such as: Date of catch or slaughter date. When referring to animals the date range refers to the whole animal and all meat or fish cuts derived from this animal.",gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:harvestDateStart,harvestDateStart,Harvest Date Start,"The harvest start date. For example, the harvest start date can be the date when an animal was slaughtered or killed, a fish has been harvested, or a crop was harvested. This start date is determined by the organisation conducting the harvesting. Different organisations may use more specific terminology when referring to their specific needs and use terms such as: Date of catch or slaughter date. When referring to animals the date range refers to the whole animal and all meat or fish cuts derived from this animal.",gs1:Product; schema:Product,xsd:date,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:hasAllergen,hasAllergen,Has Allergen,Relates to details about allergens,gs1:FoodBeverageTobaccoProduct,gs1:AllergenDetails,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:hasBatchLotNumber,hasBatchLotNumber,Batch/Lot Identifier,"The batch or lot number associates an item with information the manufacturer considers relevant for traceability of the trade item to which the element string is applied. The data may refer to the trade item itself or to items contained. The number may be, for example, a production lot number, a shift number, a machine number, a time, or an internal production code. In cases where the same product is manufactured in different locations the brand owner and the manufacturer are responsible for ensuring the non-duplication of batch/lot numbers for a GTIN. For the re-use of batch/lot numbers with a GTIN, sector-specific constraints need to be considered.",gs1:Product; schema:Product,xsd:string,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:hasPrimaryLocation,hasPrimaryLocation,Has primary location,Links to the place(s) that this organisation designates as their primary location(s).,gs1:Organization,gs1:Place,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:hasRetailers,hasRetailers,Has Retailers,A link to a list of retailers.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:hasReturnablePackageDeposit,hasReturnablePackageDeposit,Has Returnable Package Deposit Details,links to details of amounts refunded for returnable package in a specified region.,gs1:PackagingDetails,gs1:ReturnablePackageDepositDetails,,owl:ObjectProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:hasSerialNumber,hasSerialNumber,Serial Number,"A serial number is assigned to an entity for its lifetime. When combined with a GTIN, a serial number uniquely identifies an individual item. The serial number field is alphanumeric and may include all characters contained in figure 7.11-1. The brand owner and the manufacturer are responsible for ensuring the non-duplication of serial numbers for a GTIN. For the re-use of serial numbers with a GTIN, sector-specific constraints need to be considered.",gs1:Product; schema:Product,xsd:string,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:hasThirdPartyControlledSerialNumber,hasThirdPartyControlledSerialNumber,Third-Party Controlled Serial Number,"This identifier is assigned to an entity for its lifetime. When combined with a GTIN, a TPX uniquely identifies an individual item and forms a unit pack Unique Identifier (upUI) for tobacco traceability per EU 2018/574. The serial number field is alphanumeric and may include all characters contained in figure 7.11-1. The Third Party determines the TPX, but the TPX shall begin with the ID Issuer Unique Identification Code (UIC), followed by GS1 UIC Extension 1, and GS1 UIC Extension 2.",gs1:Product; schema:Product,xsd:string,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:healthClaimDescription,healthClaimDescription,Health Claim,A description of health claims according to regulations of the target market.,gs1:Product,rdf:langString,,owl:DatatypeProperty; owl:FunctionalProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:homepage,homepage,Organisation Information Page,"A link to general information about an organisation or brand. Typically the homepage of an organisation's website. It may include links to further information such as certifications, careers, payments, reservations, etc.",owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:image,image,Has Product Image,Link to a file containing a visual representation of the product.,gs1:Product,gs1:ReferencedFileDetails,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:includedAccessories,includedAccessories,Included Accessories,Any included object or device not part of the core product itself but which adds to its functionality or use.,gs1:Product,rdf:langString,,owl:FunctionalProperty; rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:ingredient,ingredient,Has Food And Beverage Ingredient Information,Links to information about ingredients of a specific Food/Beverage/Tobacco product.,gs1:FoodBeverageTobaccoProduct,gs1:FoodBeverageTobaccoIngredientDetails,,rdf:Property; owl:ObjectProperty,false,stable,1.17,2025-11-18
gs1:ingredientContentPercentage,ingredientContentPercentage,Ingredient Content Percentage,Quantity of the ingredient contained in the product as a percentage of the total product ingredients. This is used in conjunction with ingredientName.,gs1:FoodBeverageTobaccoIngredientDetails,xsd:float,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:ingredientName,ingredientName,Ingredient Name,"Free text field describing an ingredient or ingredient group. Ingredients include any additives (colourings, preservatives, e-numbers, etc.) that are encompassed.",gs1:FoodBeverageTobaccoIngredientDetails,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:ingredientOfConcern,ingredientOfConcern,Ingredient of Concern,"Indicates a claim to an ingredient, considered to be a concern for regulatory or other reasons, and which is 'contained' within the product but may not need to specify the amount whether approximate, or an accurate measurement be given.",gs1:FoodBeverageTobaccoProduct,rdf:langString,,rdf:Property; owl:DatatypeProperty,false,stable,1.17,2025-11-18
gs1:ingredientSequence,ingredientSequence,Ingredient Sequence,"Integer (1, 2, 3...) indicating the ingredient order by content percentage of the product. (major ingredient = 1, second ingredient = 2) etc.",gs1:FoodBeverageTobaccoIngredientDetails,xsd:integer,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:ingredientsInfo,ingredientsInfo,Ingredients information,A link to facts about ingredients.,owl:Thing,xsd:anyURI,gs1:linkType,rdf:Property; owl:ObjectProperty,true,stable,1.17,2025-11-18
gs1:ingredientStatement,ingredientStatement,Ingredient Statement,Information on the constituent ingredient make up of the product specified as one string.,gs1:FoodBeverageTobaccoProduct,rdf:langString,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
gs1:initialCertificationDate,initialCertificationDate,Initial Certification Date,The date when the certification was originally issued. May differ from the certificationStartDate of the current recertification cycle.,gs1:CertificationDetails,xsd:date,,owl:DatatypeProperty; rdf:Property,false,stable,1.17,2025-11-18
